Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2020-02-14 00:00:00+00:00,80.3755111694336,83.46430969238281,79.42839050292969,82.99034881591797,5382846670,0.0,0.0,LTC-USD
2020-02-15 00:00:00+00:00,83.02545166015625,83.38416290283203,76.1030044555664,76.51324462890625,5612667760,0.0,0.0,LTC-USD
2020-02-16 00:00:00+00:00,76.72930908203125,80.41192626953125,69.57598876953125,75.152587890625,6186098306,0.0,0.0,LTC-USD
2020-02-17 00:00:00+00:00,74.96808624267578,75.38346862792969,69.44019317626953,73.25130462646484,5593944695,0.0,0.0,LTC-USD
2020-02-18 00:00:00+00:00,73.18562316894531,78.01386260986328,70.89256286621094,77.0351791381836,5600214717,0.0,0.0,LTC-USD
2020-02-19 00:00:00+00:00,77.07551574707031,78.19882202148438,70.54457092285156,71.13594055175781,5298677185,0.0,0.0,LTC-USD
2020-02-20 00:00:00+00:00,70.98194885253906,72.16673278808594,67.45927429199219,69.62484741210938,5500324693,0.0,0.0,LTC-USD
2020-02-21 00:00:00+00:00,69.57044219970703,74.93936157226562,68.91468811035156,73.45092010498047,5579449656,0.0,0.0,LTC-USD
2020-02-22 00:00:00+00:00,73.4858627319336,76.48518371582031,72.57438659667969,75.1330795288086,5547090434,0.0,0.0,LTC-USD
2020-02-23 00:00:00+00:00,75.07401275634766,79.80030822753906,74.97501373291016,79.53665161132812,5702486428,0.0,0.0,LTC-USD
2020-02-24 00:00:00+00:00,79.55951690673828,79.55951690673828,72.37696838378906,75.5356216430664,6355612214,0.0,0.0,LTC-USD
2020-02-25 00:00:00+00:00,75.49539947509766,75.80707550048828,70.06889343261719,71.18024444580078,5755711246,0.0,0.0,LTC-USD
2020-02-26 00:00:00+00:00,71.18038177490234,71.86497497558594,58.579490661621094,61.01430892944336,6518313483,0.0,0.0,LTC-USD
2020-02-27 00:00:00+00:00,61.02792739868164,64.6236572265625,57.80403137207031,61.50788497924805,5649302854,0.0,0.0,LTC-USD
2020-02-28 00:00:00+00:00,61.43793487548828,63.17148971557617,57.84066390991211,59.76395797729492,5266399749,0.0,0.0,LTC-USD
2020-02-29 00:00:00+00:00,59.74873733520508,61.37752914428711,58.38515853881836,58.54326248168945,4168117352,0.0,0.0,LTC-USD
2020-03-01 00:00:00+00:00,58.53054428100586,60.11835479736328,56.64622497558594,57.956687927246094,4317287191,0.0,0.0,LTC-USD
2020-03-02 00:00:00+00:00,57.9840087890625,61.94123840332031,57.554786682128906,60.995548248291016,5309970238,0.0,0.0,LTC-USD
2020-03-03 00:00:00+00:00,61.020572662353516,62.35498046875,60.006019592285156,61.14447784423828,5412760345,0.0,0.0,LTC-USD
2020-03-04 00:00:00+00:00,61.14349365234375,61.565731048583984,59.36227798461914,60.38241958618164,4429853608,0.0,0.0,LTC-USD
2020-03-05 00:00:00+00:00,60.40277862548828,63.1437873840332,60.40277862548828,62.04545974731445,4712202709,0.0,0.0,LTC-USD
2020-03-06 00:00:00+00:00,62.049888610839844,63.77326583862305,61.45963668823242,63.02560043334961,4766934524,0.0,0.0,LTC-USD
2020-03-07 00:00:00+00:00,63.02201461791992,63.75777053833008,60.49959945678711,60.54631042480469,4258036532,0.0,0.0,LTC-USD
2020-03-08 00:00:00+00:00,60.57911682128906,60.60502243041992,51.728599548339844,51.728599548339844,4523736331,0.0,0.0,LTC-USD
2020-03-09 00:00:00+00:00,51.638126373291016,52.30763626098633,47.284202575683594,50.168148040771484,5097423294,0.0,0.0,LTC-USD
2020-03-10 00:00:00+00:00,50.479827880859375,51.2523193359375,49.39545440673828,50.25638961791992,3945792927,0.0,0.0,LTC-USD
2020-03-11 00:00:00+00:00,50.26376724243164,50.61192321777344,46.238441467285156,48.463783264160156,3807551814,0.0,0.0,LTC-USD
2020-03-12 00:00:00+00:00,48.4492301940918,48.558250427246094,30.627010345458984,30.930883407592773,5417383296,0.0,0.0,LTC-USD
2020-03-13 00:00:00+00:00,31.004512786865234,39.24781799316406,25.573104858398438,37.43795394897461,7552238198,0.0,0.0,LTC-USD
2020-03-14 00:00:00+00:00,37.536197662353516,37.59846496582031,34.044044494628906,34.39658737182617,3270465986,0.0,0.0,LTC-USD
2020-03-15 00:00:00+00:00,34.40990447998047,38.2310676574707,34.204185485839844,36.43709182739258,3434485463,0.0,0.0,LTC-USD
2020-03-16 00:00:00+00:00,36.4459114074707,36.4459114074707,30.60800552368164,32.876216888427734,4079630236,0.0,0.0,LTC-USD
2020-03-17 00:00:00+00:00,32.9030876159668,35.42147445678711,32.78666687011719,33.56386947631836,3289527849,0.0,0.0,LTC-USD
2020-03-18 00:00:00+00:00,33.5556640625,34.1390495300293,32.78159713745117,33.68417739868164,3170415992,0.0,0.0,LTC-USD
2020-03-19 00:00:00+00:00,33.721717834472656,40.22984313964844,33.71287536621094,39.07376480102539,4157185543,0.0,0.0,LTC-USD
2020-03-20 00:00:00+00:00,39.10809326171875,43.326026916503906,35.58586883544922,38.131954193115234,4537692970,0.0,0.0,LTC-USD
2020-03-21 00:00:00+00:00,38.07786560058594,39.336177825927734,36.94729232788086,38.34232711791992,3438721430,0.0,0.0,LTC-USD
2020-03-22 00:00:00+00:00,38.37173843383789,39.477176666259766,35.49897384643555,35.628055572509766,3148219029,0.0,0.0,LTC-USD
2020-03-23 00:00:00+00:00,35.577430725097656,38.845855712890625,35.416385650634766,38.76576614379883,3598154774,0.0,0.0,LTC-USD
2020-03-24 00:00:00+00:00,38.74799346923828,40.75464630126953,38.268035888671875,40.49064636230469,3331925793,0.0,0.0,LTC-USD
2020-03-25 00:00:00+00:00,40.47945785522461,40.696136474609375,38.545745849609375,39.151222229003906,3133347522,0.0,0.0,LTC-USD
2020-03-26 00:00:00+00:00,39.17296600341797,40.17046356201172,38.78725814819336,40.16059875488281,2827963692,0.0,0.0,LTC-USD
2020-03-27 00:00:00+00:00,40.18333435058594,40.595191955566406,38.88597106933594,38.91847610473633,2962853270,0.0,0.0,LTC-USD
2020-03-28 00:00:00+00:00,38.862178802490234,39.32988739013672,37.10237503051758,38.873756408691406,3119837445,0.0,0.0,LTC-USD
2020-03-29 00:00:00+00:00,38.86528015136719,38.934749603271484,37.21059799194336,37.332542419433594,2683734233,0.0,0.0,LTC-USD
2020-03-30 00:00:00+00:00,37.264854431152344,39.324710845947266,37.26072692871094,39.13829040527344,3318334905,0.0,0.0,LTC-USD
2020-03-31 00:00:00+00:00,39.119136810302734,39.37229919433594,38.681514739990234,39.299102783203125,3359087002,0.0,0.0,LTC-USD
2020-04-01 00:00:00+00:00,39.28468704223633,39.38081359863281,37.4459342956543,39.38081359863281,3303999600,0.0,0.0,LTC-USD
2020-04-02 00:00:00+00:00,39.36347961425781,41.6456413269043,39.2540283203125,39.874168395996094,3985953572,0.0,0.0,LTC-USD
2020-04-03 00:00:00+00:00,39.887630462646484,41.08440017700195,39.684814453125,40.359134674072266,3482692346,0.0,0.0,LTC-USD
2020-04-04 00:00:00+00:00,40.34457778930664,40.83372497558594,39.96440887451172,40.67555618286133,3229457622,0.0,0.0,LTC-USD
2020-04-05 00:00:00+00:00,40.69003677368164,40.99985122680664,39.92832565307617,40.67013931274414,3084146015,0.0,0.0,LTC-USD
2020-04-06 00:00:00+00:00,40.65878677368164,44.494197845458984,40.54490280151367,44.39112091064453,4287968687,0.0,0.0,LTC-USD
2020-04-07 00:00:00+00:00,44.402137756347656,47.20174026489258,44.11486053466797,44.667930603027344,4391267713,0.0,0.0,LTC-USD
2020-04-08 00:00:00+00:00,44.67862319946289,46.75380325317383,44.350833892822266,46.31985855102539,3831132142,0.0,0.0,LTC-USD
2020-04-09 00:00:00+00:00,46.3480339050293,46.58343505859375,45.174339294433594,46.384979248046875,3628019378,0.0,0.0,LTC-USD
2020-04-10 00:00:00+00:00,46.40034103393555,46.468353271484375,41.33182144165039,42.269813537597656,4008964133,0.0,0.0,LTC-USD
2020-04-11 00:00:00+00:00,42.25674057006836,42.96684265136719,41.68824768066406,42.31909942626953,3374908252,0.0,0.0,LTC-USD
2020-04-12 00:00:00+00:00,42.32083511352539,43.28693389892578,42.007198333740234,42.450286865234375,3639638078,0.0,0.0,LTC-USD
2020-04-13 00:00:00+00:00,42.49925231933594,42.49925231933594,39.95906066894531,41.204341888427734,3998289644,0.0,0.0,LTC-USD
2020-04-14 00:00:00+00:00,41.22285842895508,41.82363510131836,40.67782211303711,41.05384063720703,3713345006,0.0,0.0,LTC-USD
2020-04-15 00:00:00+00:00,41.08009338378906,41.708030700683594,39.449886322021484,39.58906936645508,3696959521,0.0,0.0,LTC-USD
2020-04-16 00:00:00+00:00,39.643714904785156,43.014286041259766,38.601558685302734,42.68901824951172,4985504369,0.0,0.0,LTC-USD
2020-04-17 00:00:00+00:00,42.675052642822266,43.21479415893555,42.00095748901367,42.74503707885742,4096625538,0.0,0.0,LTC-USD
2020-04-18 00:00:00+00:00,42.7515983581543,44.38176727294922,42.53352355957031,44.36289596557617,4508378329,0.0,0.0,LTC-USD
2020-04-19 00:00:00+00:00,44.34800338745117,44.5068473815918,42.596107482910156,42.63475036621094,4563334114,0.0,0.0,LTC-USD
2020-04-20 00:00:00+00:00,42.674625396728516,43.37587356567383,40.462974548339844,40.82838439941406,4293209435,0.0,0.0,LTC-USD
2020-04-21 00:00:00+00:00,40.80962371826172,41.26190948486328,40.416969299316406,41.04014205932617,3954491838,0.0,0.0,LTC-USD
2020-04-22 00:00:00+00:00,40.99327087402344,42.32014465332031,40.68876647949219,41.887413024902344,4029531589,0.0,0.0,LTC-USD
2020-04-23 00:00:00+00:00,41.87773513793945,43.367366790771484,41.433204650878906,42.93721389770508,4757478698,0.0,0.0,LTC-USD
2020-04-24 00:00:00+00:00,42.99470901489258,45.17228698730469,42.94403839111328,44.81045150756836,4786600723,0.0,0.0,LTC-USD
2020-04-25 00:00:00+00:00,44.81520462036133,45.64776611328125,44.37021255493164,44.714908599853516,4769855704,0.0,0.0,LTC-USD
2020-04-26 00:00:00+00:00,44.71991729736328,45.33999252319336,44.31262969970703,44.6890869140625,4687873111,0.0,0.0,LTC-USD
2020-04-27 00:00:00+00:00,44.677433013916016,45.41984176635742,43.885459899902344,44.71006393432617,4473729902,0.0,0.0,LTC-USD
2020-04-28 00:00:00+00:00,44.7381706237793,46.30730056762695,44.0748176574707,46.02870178222656,4413476561,0.0,0.0,LTC-USD
2020-04-29 00:00:00+00:00,46.091522216796875,49.622127532958984,46.00732421875,49.18130111694336,5673988960,0.0,0.0,LTC-USD
2020-04-30 00:00:00+00:00,49.14785385131836,50.92155838012695,46.58384323120117,46.714019775390625,5724477325,0.0,0.0,LTC-USD
2020-05-01 00:00:00+00:00,46.714263916015625,48.596473693847656,46.714263916015625,47.79170227050781,4581731065,0.0,0.0,LTC-USD
2020-05-02 00:00:00+00:00,47.77035903930664,49.567081451416016,47.44866180419922,49.458045959472656,4453777871,0.0,0.0,LTC-USD
2020-05-03 00:00:00+00:00,49.46495819091797,50.044677734375,47.550113677978516,48.26715850830078,4667453994,0.0,0.0,LTC-USD
2020-05-04 00:00:00+00:00,48.24302673339844,48.34629821777344,46.03729248046875,47.47349166870117,4488284400,0.0,0.0,LTC-USD
2020-05-05 00:00:00+00:00,47.45029067993164,47.9050407409668,46.370967864990234,46.78725814819336,4187625277,0.0,0.0,LTC-USD
2020-05-06 00:00:00+00:00,46.768917083740234,47.77801513671875,45.942867279052734,45.942867279052734,4575858023,0.0,0.0,LTC-USD
2020-05-07 00:00:00+00:00,46.01960372924805,48.06696319580078,45.03156661987305,47.330116271972656,5080727910,0.0,0.0,LTC-USD
2020-05-08 00:00:00+00:00,47.30772399902344,48.54597473144531,46.62904357910156,47.88221740722656,4780707207,0.0,0.0,LTC-USD
2020-05-09 00:00:00+00:00,47.83945846557617,48.93983459472656,47.133079528808594,47.27418518066406,4740601428,0.0,0.0,LTC-USD
2020-05-10 00:00:00+00:00,47.26059341430664,47.26059341430664,40.57422637939453,42.36762619018555,5783062532,0.0,0.0,LTC-USD
2020-05-11 00:00:00+00:00,42.35826873779297,42.86333084106445,40.13576126098633,41.6999626159668,5121746343,0.0,0.0,LTC-USD
2020-05-12 00:00:00+00:00,41.73921585083008,42.6843147277832,41.41278076171875,42.111881256103516,4734936547,0.0,0.0,LTC-USD
2020-05-13 00:00:00+00:00,42.07453536987305,43.54827880859375,41.95380783081055,43.134559631347656,4565388581,0.0,0.0,LTC-USD
2020-05-14 00:00:00+00:00,43.09492111206055,44.2290153503418,42.479400634765625,43.945335388183594,5023559798,0.0,0.0,LTC-USD
2020-05-15 00:00:00+00:00,43.945838928222656,44.06401443481445,42.467708587646484,42.833980560302734,4340414828,0.0,0.0,LTC-USD
2020-05-16 00:00:00+00:00,42.85136032104492,43.74107360839844,42.578529357910156,43.21289825439453,3879155974,0.0,0.0,LTC-USD
2020-05-17 00:00:00+00:00,43.180320739746094,44.356815338134766,43.09638214111328,43.64083480834961,3901110454,0.0,0.0,LTC-USD
2020-05-18 00:00:00+00:00,43.64307403564453,46.24467849731445,43.58699417114258,45.201072692871094,4473025831,0.0,0.0,LTC-USD
2020-05-19 00:00:00+00:00,45.21331024169922,45.38361358642578,44.3441047668457,45.38361358642578,3612370257,0.0,0.0,LTC-USD
2020-05-20 00:00:00+00:00,45.38744354248047,45.963008880615234,43.71659469604492,44.17212677001953,3448255432,0.0,0.0,LTC-USD
2020-05-21 00:00:00+00:00,44.15623474121094,44.44780731201172,41.88386154174805,42.74270248413086,3143718509,0.0,0.0,LTC-USD
2020-05-22 00:00:00+00:00,42.730369567871094,44.5757942199707,42.5117301940918,44.20758056640625,2908274408,0.0,0.0,LTC-USD
2020-05-23 00:00:00+00:00,44.208248138427734,44.53317642211914,43.70608139038086,44.033119201660156,2576920703,0.0,0.0,LTC-USD
2020-05-24 00:00:00+00:00,44.018592834472656,44.37795639038086,42.44266891479492,42.44889450073242,2656112321,0.0,0.0,LTC-USD
2020-05-25 00:00:00+00:00,42.40567398071289,43.438758850097656,42.09907531738281,42.946128845214844,2701310002,0.0,0.0,LTC-USD
2020-05-26 00:00:00+00:00,42.92720031738281,43.007381439208984,42.120792388916016,42.43205642700195,2475471673,0.0,0.0,LTC-USD
2020-05-27 00:00:00+00:00,42.409095764160156,44.06675338745117,42.36875915527344,43.86143112182617,2757608482,0.0,0.0,LTC-USD
2020-05-28 00:00:00+00:00,43.87184524536133,44.86268997192383,43.50492858886719,44.758697509765625,2743046058,0.0,0.0,LTC-USD
2020-05-29 00:00:00+00:00,44.77653503417969,45.37718963623047,44.324527740478516,44.6524658203125,2632197768,0.0,0.0,LTC-USD
2020-05-30 00:00:00+00:00,44.63286590576172,47.54093933105469,44.22645950317383,47.538631439208984,2852777896,0.0,0.0,LTC-USD
2020-05-31 00:00:00+00:00,47.53927993774414,47.56504821777344,45.32406997680664,45.59188461303711,2637761668,0.0,0.0,LTC-USD
2020-06-01 00:00:00+00:00,45.5742301940918,48.39543914794922,45.425323486328125,48.1252326965332,3035652544,0.0,0.0,LTC-USD
2020-06-02 00:00:00+00:00,48.094390869140625,49.76125717163086,45.261966705322266,45.92351531982422,3060955005,0.0,0.0,LTC-USD
2020-06-03 00:00:00+00:00,45.92983627319336,47.63124084472656,45.66325378417969,47.17289352416992,2691495449,0.0,0.0,LTC-USD
2020-06-04 00:00:00+00:00,47.20063018798828,47.99448013305664,46.57504653930664,47.637596130371094,2697436350,0.0,0.0,LTC-USD
2020-06-05 00:00:00+00:00,47.674434661865234,47.9185676574707,46.870819091796875,47.05314636230469,2551367878,0.0,0.0,LTC-USD
2020-06-06 00:00:00+00:00,47.06672668457031,47.324432373046875,46.42837142944336,46.731956481933594,2160092222,0.0,0.0,LTC-USD
2020-06-07 00:00:00+00:00,46.7440185546875,46.93865203857422,45.38723373413086,46.66800308227539,2385218875,0.0,0.0,LTC-USD
2020-06-08 00:00:00+00:00,46.6591682434082,46.87998580932617,46.058006286621094,46.47397232055664,2357747091,0.0,0.0,LTC-USD
2020-06-09 00:00:00+00:00,46.47144317626953,46.7379264831543,45.665775299072266,46.06941223144531,2141209283,0.0,0.0,LTC-USD
2020-06-10 00:00:00+00:00,46.06926727294922,46.89228439331055,45.894508361816406,46.67997741699219,2146762421,0.0,0.0,LTC-USD
2020-06-11 00:00:00+00:00,46.6835823059082,46.90381622314453,42.96903991699219,43.51470947265625,2554226325,0.0,0.0,LTC-USD
2020-06-12 00:00:00+00:00,43.50072479248047,45.2738151550293,43.11791229248047,44.82805252075195,2260548556,0.0,0.0,LTC-USD
2020-06-13 00:00:00+00:00,44.79370880126953,45.18855667114258,44.45869827270508,45.09455871582031,1739835590,0.0,0.0,LTC-USD
2020-06-14 00:00:00+00:00,45.10382843017578,45.10382843017578,43.89103698730469,44.08452606201172,1782403292,0.0,0.0,LTC-USD
2020-06-15 00:00:00+00:00,44.08452606201172,44.2029914855957,42.09373092651367,43.9142951965332,2090717318,0.0,0.0,LTC-USD
2020-06-16 00:00:00+00:00,43.908958435058594,44.28072738647461,43.485137939453125,43.87725830078125,1841455099,0.0,0.0,LTC-USD
2020-06-17 00:00:00+00:00,43.882442474365234,44.81455993652344,43.3642692565918,44.03235626220703,1996899442,0.0,0.0,LTC-USD
2020-06-18 00:00:00+00:00,44.03235626220703,44.12405014038086,43.14131164550781,43.56013107299805,1576467272,0.0,0.0,LTC-USD
2020-06-19 00:00:00+00:00,43.556365966796875,43.68408966064453,42.6036376953125,42.679832458496094,1712639222,0.0,0.0,LTC-USD
2020-06-20 00:00:00+00:00,42.64627456665039,43.78364181518555,42.631229400634766,43.3468132019043,1500492583,0.0,0.0,LTC-USD
2020-06-21 00:00:00+00:00,43.337345123291016,43.75585174560547,43.02702713012695,43.08744430541992,1362753187,0.0,0.0,LTC-USD
2020-06-22 00:00:00+00:00,43.1092529296875,44.33644104003906,43.07240295410156,44.18800354003906,1659721584,0.0,0.0,LTC-USD
2020-06-23 00:00:00+00:00,44.19498825073242,44.31815719604492,43.6243782043457,44.17927932739258,1365925951,0.0,0.0,LTC-USD
2020-06-24 00:00:00+00:00,44.188140869140625,44.52910614013672,42.7093505859375,42.84382629394531,1493695398,0.0,0.0,LTC-USD
2020-06-25 00:00:00+00:00,42.86283493041992,43.02610778808594,42.211456298828125,42.56352996826172,1311840193,0.0,0.0,LTC-USD
2020-06-26 00:00:00+00:00,42.56430435180664,43.5618782043457,41.75668716430664,43.32078552246094,1714646169,0.0,0.0,LTC-USD
2020-06-27 00:00:00+00:00,43.280906677246094,43.45170974731445,40.75464630126953,41.55556106567383,1453347400,0.0,0.0,LTC-USD
2020-06-28 00:00:00+00:00,41.55556106567383,42.018310546875,40.778221130371094,41.408267974853516,1337385786,0.0,0.0,LTC-USD
2020-06-29 00:00:00+00:00,41.42753219604492,41.998565673828125,41.01976013183594,41.85103225708008,1668680719,0.0,0.0,LTC-USD
2020-06-30 00:00:00+00:00,41.74396514892578,41.97266387939453,41.02524185180664,41.46779251098633,1390313389,0.0,0.0,LTC-USD
2020-07-01 00:00:00+00:00,41.43354034423828,42.19013595581055,41.286537170410156,41.69924545288086,1220528740,0.0,0.0,LTC-USD
2020-07-02 00:00:00+00:00,41.736717224121094,41.93464279174805,40.65645980834961,41.48573303222656,1339074369,0.0,0.0,LTC-USD
2020-07-03 00:00:00+00:00,41.47185516357422,41.68161392211914,41.04539108276367,41.205135345458984,1122905126,0.0,0.0,LTC-USD
2020-07-04 00:00:00+00:00,41.17314910888672,42.17290496826172,41.134185791015625,42.066532135009766,1173145659,0.0,0.0,LTC-USD
2020-07-05 00:00:00+00:00,42.022159576416016,42.15835952758789,40.98523712158203,41.59807586669922,1170070065,0.0,0.0,LTC-USD
2020-07-06 00:00:00+00:00,41.59807586669922,44.14739227294922,41.495670318603516,43.96349334716797,1743603778,0.0,0.0,LTC-USD
2020-07-07 00:00:00+00:00,43.96349334716797,44.2248649597168,43.10875701904297,43.3182487487793,1360983976,0.0,0.0,LTC-USD
2020-07-08 00:00:00+00:00,43.318397521972656,45.410003662109375,43.172122955322266,45.20074462890625,2161892498,0.0,0.0,LTC-USD
2020-07-09 00:00:00+00:00,45.1884880065918,45.70869064331055,43.83011245727539,44.53745651245117,1985305536,0.0,0.0,LTC-USD
2020-07-10 00:00:00+00:00,44.505367279052734,44.53230667114258,43.54658126831055,44.246116638183594,1840301462,0.0,0.0,LTC-USD
2020-07-11 00:00:00+00:00,44.25065612792969,44.70627975463867,44.00514602661133,44.67707824707031,1764984238,0.0,0.0,LTC-USD
2020-07-12 00:00:00+00:00,44.687767028808594,45.18264389038086,44.06024932861328,44.63610076904297,1598865182,0.0,0.0,LTC-USD
2020-07-13 00:00:00+00:00,44.63610076904297,45.306724548339844,43.236671447753906,43.919795989990234,1724704950,0.0,0.0,LTC-USD
2020-07-14 00:00:00+00:00,43.96921920776367,44.001564025878906,43.14065170288086,43.80286407470703,1882872130,0.0,0.0,LTC-USD
2020-07-15 00:00:00+00:00,43.790374755859375,44.009056091308594,42.99142837524414,43.278953552246094,1809900342,0.0,0.0,LTC-USD
2020-07-16 00:00:00+00:00,43.26382827758789,43.40397262573242,41.47480010986328,42.035438537597656,1543731673,0.0,0.0,LTC-USD
2020-07-17 00:00:00+00:00,42.0412712097168,42.3414306640625,41.77911376953125,41.91281509399414,1336746650,0.0,0.0,LTC-USD
2020-07-18 00:00:00+00:00,41.908267974853516,42.83024978637695,41.78263473510742,42.425865173339844,1141296421,0.0,0.0,LTC-USD
2020-07-19 00:00:00+00:00,42.425865173339844,42.69797897338867,41.883609771728516,42.552730560302734,1140767149,0.0,0.0,LTC-USD
2020-07-20 00:00:00+00:00,42.5511589050293,42.70646286010742,41.642337799072266,41.97581100463867,1152077279,0.0,0.0,LTC-USD
2020-07-21 00:00:00+00:00,41.973995208740234,43.92832946777344,41.88581848144531,43.61614990234375,1384220462,0.0,0.0,LTC-USD
2020-07-22 00:00:00+00:00,43.606788635253906,45.0008430480957,43.31925964355469,44.93611526489258,1383704376,0.0,0.0,LTC-USD
